timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1537456294.249802,2.257943,1.306445,0.109425,-0.227225,-0.228392,-1.022260,0.201987,-0.965262,0.165740,0.008600,-0.030892,0.036988,-0.128046,-46.147976,17.933777,,,,,,,
1537456294.279670,2.171153,1.286931,0.194757,-0.231984,-0.201435,-1.009508,0.231094,-0.959980,0.158221,-0.013992,-0.100002,-0.015384,0.883886,-46.094944,17.680969,,,,,,,
1537456294.309537,2.081025,1.263698,0.278173,-0.323119,-0.409520,-1.144989,0.263792,-0.953215,0.147633,-0.119016,-0.134371,0.053325,2.842459,-46.348244,17.375061,,,,,,,
1537456294.339405,1.986133,1.232649,0.371531,-0.505878,-0.077896,-1.516198,0.303536,-0.943371,0.133856,-0.170815,-0.195240,0.113824,3.740004,-46.488949,16.761597,,,,,,,
1537456294.369272,1.886449,1.192536,0.472843,-0.711091,-0.187787,-1.774467,0.351058,-0.929309,0.114646,-0.155563,-0.326444,0.122949,6.352491,-46.747688,16.155273,,,,,,,
1537456294.399140,1.787556,1.143730,0.570048,-0.862631,-0.426840,-1.992047,0.404509,-0.910185,0.089081,-0.172225,-0.306200,0.032303,8.131435,-46.603699,15.596985,,,,,,,
1537456294.429007,1.691750,1.087492,0.657272,-1.011206,-0.685571,-2.069105,0.461313,-0.885464,0.056071,-0.238244,-0.518863,0.057439,11.393230,-46.551552,14.348877,,,,,,,
1537456294.458874,1.573238,1.032874,0.735421,-1.318842,-2.875872,-1.859529,0.512351,-0.858775,0.001251,-0.423209,-0.731847,0.024200,13.401579,-46.578262,13.301025,,,,,,,
1537456294.488742,1.409634,0.965385,0.816230,-1.811442,-2.705719,-2.291872,0.561726,-0.822268,-0.091321,-1.227985,-1.111493,0.503736,18.611202,-46.128605,9.662537,,,,,,,
1537456294.518609,1.335047,0.872894,0.879313,-1.923243,1.256865,-3.148842,0.624837,-0.766192,-0.150096,-1.015843,-1.120389,0.530299,20.875845,-45.452740,7.649597,,,,,,,
1537456294.548477,1.411266,0.774790,0.919300,-1.402953,4.011273,-3.074355,0.705494,-0.699566,-0.113513,-0.346882,-0.819599,0.392642,24.668282,-43.369843,7.208191,,,,,,,
1537456294.578344,1.473446,0.673379,0.946455,-1.074313,1.224160,-2.847134,0.778017,-0.623631,-0.075980,0.121427,-0.375560,0.440055,26.193914,-42.212326,8.164001,,,,,,,
1537456294.608212,1.389912,0.643752,0.984021,-0.977771,-3.941251,0.139851,0.786800,-0.600200,-0.143892,-1.186519,-0.116596,0.193392,29.013041,-40.141209,6.929199,,,,,,,
1537456294.638080,1.274327,0.650648,1.013915,-0.454839,-1.667427,0.498130,0.760979,-0.605702,-0.232457,-1.482842,0.376118,0.608007,29.763870,-40.285824,4.627747,,,,,,,
1537456294.667947,1.272915,0.681490,1.029274,0.114394,0.755108,1.655623,0.742432,-0.629951,-0.227939,-0.815140,0.311332,0.255832,29.646559,-40.959248,3.130859,,,,,,,
1537456294.697815,1.256689,0.751259,1.047707,0.376987,-0.827015,2.838732,0.695073,-0.682559,-0.225803,-0.540928,0.206073,0.185962,28.411686,-41.519241,3.480286,,,,,,,
1537456294.727682,1.217597,0.854008,1.067116,0.955082,-0.476928,3.747579,0.616412,-0.753920,-0.227246,-0.585223,0.228529,0.281094,25.251926,-43.613548,3.600342,,,,,,,
1537456294.757550,1.205340,0.980827,1.079443,1.434237,0.005091,4.243476,0.519595,-0.830958,-0.198820,-0.444156,0.045100,0.235777,20.051735,-46.198856,5.220642,,,,,,,
1537456294.787417,1.206921,1.122836,1.080830,1.833932,0.141652,4.636300,0.404769,-0.901332,-0.154150,-0.091841,-0.075840,0.208410,17.007952,-47.122742,6.352600,,,,,,,
1537456294.817285,1.214676,1.281010,1.066337,2.158505,-0.398581,5.013054,0.267819,-0.958305,-0.099623,0.014530,-0.272698,0.111434,10.166933,-48.190941,8.995056,,,,,,,
1537456294.847152,1.336448,1.445573,0.945827,2.548061,0.754917,5.020114,0.121482,-0.992170,-0.029002,0.204736,-0.418932,0.064921,6.366013,-48.278069,10.858459,,,,,,,
1537456294.877020,-2.568664,1.514106,-1.401778,2.459975,1.092459,5.134604,-0.030715,-0.998394,0.047613,0.700179,-0.620427,-0.085485,-2.106768,-47.022381,14.234497,,,,,,,
1537456294.906888,-2.143955,1.354779,-1.808222,2.353925,0.475196,4.746569,-0.180088,-0.976759,0.116235,0.998966,-0.665362,-0.182000,-6.211887,-45.400372,16.103333,,,,,,,
1537456294.936755,-2.103843,1.215768,-1.833917,2.108276,0.732532,3.610259,-0.299389,-0.937636,0.176645,1.249600,-0.790086,-0.294916,-12.653019,-41.973373,18.491272,,,,,,,
1537456294.966623,-2.074035,1.111541,-1.843808,1.268466,0.459282,2.723633,-0.388325,-0.896383,0.213779,1.553974,-0.753138,-0.682300,-15.222939,-40.247971,19.368164,,,,,,,
1537456294.996490,-2.046877,1.058743,-1.848143,0.451759,1.603243,0.669806,-0.435483,-0.871740,0.224552,1.900708,-0.381586,-0.567570,-18.484741,-37.963867,19.615234,,,,,,,
1537456295.026358,-2.026858,1.097643,-1.811111,-0.334447,0.871700,-2.715889,-0.409121,-0.890136,0.200696,1.830904,-0.147248,-0.467557,-18.980495,-37.949211,18.827942,,,,,,,
1537456295.056225,-2.124473,1.140829,-1.757360,-0.145274,-4.206235,-0.266500,-0.354564,-0.908979,0.219183,0.015758,-0.635760,1.201136,-16.153736,-39.560772,18.810425,,,,,,,
1537456295.086093,-2.308138,1.159846,-1.758075,-0.421606,-1.441093,-2.106609,-0.295718,-0.916742,0.268579,-0.833264,-0.907462,0.051321,-13.042564,-39.936295,20.722961,,,,,,,
1537456295.115961,-2.289120,1.228053,-1.626648,-0.087205,4.998389,-2.721314,-0.253032,-0.941836,0.221177,0.616649,-0.120343,-0.445283,-11.236664,-41.544350,19.538452,,,,,,,
1537456295.145828,-2.383581,1.275568,-1.474669,0.141952,-0.305400,-1.887484,-0.200027,-0.956736,0.211295,0.802444,0.046656,-0.037436,-11.078606,-42.062084,18.480164,,,,,,,
1537456295.175696,-2.511960,1.302278,-1.385821,-0.203440,-1.428592,-0.957267,-0.156223,-0.964165,0.214430,0.264973,0.020851,0.155764,-8.447102,-42.879944,18.772461,,,,,,,
1537456295.205564,-2.622763,1.321000,-1.307593,-0.074276,-0.673972,-0.941136,-0.122581,-0.968963,0.214674,0.038429,-0.033677,-0.251982,-7.083820,-43.192184,18.744507,,,,,,,
1537456295.235431,-2.724570,1.331056,-1.200197,0.174942,0.228540,-0.951818,-0.096176,-0.971400,0.217099,-0.019516,-0.072302,-0.176694,-5.264801,-43.274120,18.931946,,,,,,,
1537456295.265300,-2.850010,1.340727,-1.077912,-0.100904,-0.355053,-0.983769,-0.065555,-0.973651,0.218418,0.055363,-0.011304,0.255596,-4.785866,-43.500954,19.101013,,,,,,,
1537456295.295166,-2.978621,1.352962,-0.964256,-0.246814,-0.900875,-0.933589,-0.035065,-0.976368,0.213251,-0.051330,0.035404,0.100759,-3.210005,-43.819809,19.134644,,,,,,,
1537456295.325034,3.133261,1.363570,-0.813248,-0.284228,-0.282236,-1.163949,0.001714,-0.978605,0.205739,-0.091650,-0.037020,0.046138,-0.859264,-44.386101,18.781799,,,,,,,
1537456295.354903,2.968655,1.368958,-0.643455,-0.279138,-0.051240,-1.123975,0.034497,-0.979700,0.197481,0.066044,0.013025,-0.040926,0.024826,-44.424549,18.337585,,,,,,,
1537456295.384769,2.796708,1.369251,-0.477418,-0.305940,-0.337253,-1.053350,0.067679,-0.979758,0.188394,0.027261,-0.014275,0.033240,1.903862,-44.809402,17.980957,,,,,,,
1537456295.414638,2.634956,1.364358,-0.320502,-0.269426,-0.234476,-1.038015,0.099461,-0.978767,0.179225,-0.028188,-0.029778,0.002598,2.844591,-44.888508,17.800659,,,,,,,
1537456295.444505,2.490068,1.353359,-0.177496,-0.245715,-0.003776,-1.018816,0.130817,-0.976453,0.171538,0.042050,-0.030413,0.026476,4.689606,-44.841579,17.361023,,,,,,,
1537456295.474372,2.365694,1.340410,-0.052771,-0.301825,-0.224367,-1.015826,0.159929,-0.973578,0.162997,-0.018144,0.008414,0.077497,5.485388,-44.712864,17.054688,,,,,,,
1537456295.504241,2.243845,1.322611,0.066609,-0.306518,-0.096995,-1.098406,0.192076,-0.969360,0.153128,-0.014036,-0.041657,0.029519,7.217104,-44.552670,17.090454,,,,,,,
1537456295.534108,2.131787,1.301287,0.176354,-0.354551,-0.246290,-1.201461,0.225448,-0.963902,0.141656,-0.098617,-0.123455,0.067756,8.102116,-44.908772,16.303406,,,,,,,
1537456295.563976,2.026049,1.273413,0.279929,-0.428482,-0.138933,-1.342529,0.263176,-0.956107,0.128838,-0.048668,-0.138467,-0.020195,9.871719,-44.730446,15.819153,,,,,,,
1537456295.593843,1.924296,1.239601,0.379830,-0.558322,-0.168688,-1.531143,0.305067,-0.945654,0.112569,-0.102354,-0.154321,0.028696,11.211241,-44.777035,15.072144,,,,,,,
1537456295.623712,1.829586,1.198830,0.474628,-0.692577,-0.222011,-1.718421,0.351345,-0.931615,0.093010,-0.157742,-0.251262,0.105522,13.740602,-44.263237,14.239441,,,,,,,
1537456295.653579,1.740396,1.149312,0.562421,-0.813517,-0.342240,-1.944008,0.403245,-0.912483,0.069054,-0.149888,-0.195183,0.094459,15.237886,-44.201397,13.776550,,,,,,,
1537456295.683446,1.653386,1.092325,0.642656,-1.027270,-0.585678,-2.095857,0.458853,-0.887700,0.037983,-0.253989,-0.460048,0.143947,18.230076,-43.999382,11.937256,,,,,,,
1537456295.713315,1.552871,1.033586,0.718155,-1.264323,-1.679967,-1.986470,0.511658,-0.859140,-0.009173,-0.514741,-0.927665,0.209460,19.844065,-43.397514,10.695862,,,,,,,
1537456295.743181,1.437141,0.958923,0.782534,-1.446892,-1.934625,-2.775668,0.569278,-0.818574,-0.076544,-1.141101,-1.079925,0.407461,23.808556,-41.766968,7.395142,,,,,,,
1537456295.773050,1.405876,0.854031,0.827298,-1.381943,2.219053,-3.705031,0.648035,-0.753935,-0.107854,-0.318736,-0.812700,0.527608,26.110729,-41.183929,5.647705,,,,,,,
1537456295.802917,1.454322,0.746805,0.855119,-1.029447,-0.472725,-2.664843,0.728891,-0.679297,-0.085283,-0.212747,-0.818231,0.074510,29.415079,-37.627834,5.662109,,,,,,,
1537456295.832784,1.302703,0.709781,0.883822,-0.675287,-4.448220,-0.341908,0.731409,-0.651668,-0.200922,-1.332498,-0.158162,0.685252,31.194712,-36.600891,3.397400,,,,,,,
1537456295.862653,1.250959,0.711618,0.895038,0.042739,-0.401459,0.657753,0.718901,-0.653060,-0.238107,-1.635023,0.466033,0.503823,32.061886,-35.912216,-1.262512,,,,,,,
1537456295.892520,1.247235,0.753943,0.899708,0.554400,0.202059,1.855508,0.691167,-0.684518,-0.231781,-0.781042,0.271066,0.273712,31.503838,-36.599140,-1.463745,,,,,,,
1537456295.922389,1.244026,0.832186,0.902821,0.913296,-0.123474,2.899452,0.637635,-0.739405,-0.216107,-0.819107,0.188578,0.067929,28.906206,-38.761787,-1.206787,,,,,,,
1537456295.952255,1.271006,0.939624,0.901016,1.333044,1.501500,3.800057,0.563773,-0.807336,-0.174266,-0.432700,0.141534,0.074763,24.570982,-41.800224,0.475769,,,,,,,
1537456295.982123,1.326420,1.071365,0.889335,1.354623,1.379605,4.340854,0.464697,-0.877855,-0.115877,0.190943,-0.055174,0.038209,21.173428,-43.246380,1.510437,,,,,,,
1537456296.011992,1.378376,1.200255,0.869013,1.124806,1.116758,3.941604,0.355437,-0.932131,-0.069250,0.548723,-0.202878,-0.136606,14.595568,-45.820751,3.738403,,,,,,,
1537456296.041859,1.479857,1.317702,0.818283,1.074650,2.443449,3.784013,0.249366,-0.968142,-0.022740,0.560785,-0.258466,-0.107647,11.127033,-46.559471,4.563538,,,,,,,
1537456296.071727,1.713316,1.430396,0.664247,0.769897,2.609650,3.773992,0.138520,-0.990160,0.019877,0.892684,-0.366072,-0.107721,3.978493,-46.959854,6.411804,,,,,,,
1537456296.101594,2.496034,1.516265,-0.064323,0.559042,1.463331,3.232577,0.032793,-0.998514,0.043537,1.019957,-0.221274,-0.012073,0.552040,-46.937553,6.563904,,,,,,,
1537456296.131463,-2.376128,1.488856,-1.441190,0.566413,1.127622,2.704310,-0.056710,-0.996645,0.059017,0.857568,-0.188490,0.039860,-4.976257,-46.206322,6.942200,,,,,,,
1537456296.161331,-2.090715,1.421506,-1.687657,0.616329,1.469834,2.138784,-0.129082,-0.988877,0.073893,1.078087,-0.258544,-0.008097,-7.237171,-45.731934,7.265015,,,,,,,
1537456296.191198,-2.000648,1.366681,-1.756807,0.367593,0.062889,1.576641,-0.184260,-0.979241,0.084472,0.987513,-0.097084,-0.134170,-10.918983,-44.645512,7.307678,,,,,,,
1537456296.221066,-1.976306,1.327749,-1.788606,0.286097,-0.194370,1.095246,-0.221144,-0.970609,0.094938,0.843520,-0.099535,0.057269,-11.865398,-43.836803,7.447632,,,,,,,
1537456296.250934,-1.985493,1.306868,-1.792345,0.229397,-0.512526,0.313327,-0.238763,-0.965373,0.105110,0.763254,-0.017049,0.014946,-13.099308,-43.363037,8.120911,,,,,,,
1537456296.280802,-2.012839,1.298615,-1.780523,0.212250,-0.674517,0.101927,-0.242993,-0.963187,0.115003,0.748013,-0.024240,-0.108885,-13.190441,-43.442558,8.325378,,,,,,,
1537456296.310669,-2.061898,1.299075,-1.751494,0.276013,-0.605107,-0.251623,-0.236669,-0.963310,0.126572,0.555807,-0.024300,0.095611,-12.882263,-43.075439,8.929199,,,,,,,
1537456296.340537,-2.128372,1.300000,-1.687718,0.576632,-0.195484,-0.384354,-0.226983,-0.963558,0.141542,0.177621,-0.148426,0.551116,-12.563553,-42.946701,9.480347,,,,,,,
1537456296.370405,-2.203937,1.318844,-1.629006,0.343028,-0.614124,-1.014592,-0.200975,-0.968428,0.147503,-0.006331,-0.625689,-0.769726,-11.643932,-43.072617,10.206482,,,,,,,
1537456296.400273,-2.279951,1.338675,-1.539835,0.208413,0.275955,-1.060613,-0.174583,-0.973181,0.149802,-0.116494,0.051763,-0.593162,-10.775013,-43.704178,10.290100,,,,,,,
1537456296.430141,-2.395614,1.356220,-1.413359,0.271138,0.424299,-1.110201,-0.144516,-0.977067,0.156383,-0.068893,-0.000228,0.016331,-9.735146,-43.972458,10.372925,,,,,,,
1537456296.460008,-2.496460,1.370374,-1.292365,0.141584,0.360110,-0.705759,-0.119709,-0.979983,0.159070,0.289295,-0.002394,0.112902,-8.965702,-44.013264,10.451355,,,,,,,
1537456296.489876,-2.578982,1.375922,-1.227119,0.100575,-1.014269,-0.402552,-0.103288,-0.981072,0.163795,0.069825,-0.001899,-0.002418,-7.895245,-44.351608,10.636230,,,,,,,
1537456296.519744,-2.680257,1.381246,-1.129178,0.156685,0.601225,-0.763000,-0.083872,-0.982089,0.168718,-0.254934,-0.044705,0.136717,-6.867268,-44.546394,10.997559,,,,,,,
1537456296.549612,-2.782143,1.387450,-1.002610,0.065534,0.525964,-0.753452,-0.064132,-0.983239,0.170665,0.123687,-0.019813,0.021016,-6.604271,-44.606133,10.952820,,,,,,,
1537456296.579479,-2.876946,1.392596,-0.901390,-0.004687,0.020848,-0.576976,-0.046365,-0.984164,0.171085,0.052392,-0.022702,0.075374,-5.700005,-44.706947,10.938110,,,,,,,
1537456296.609347,-2.962921,1.396728,-0.809605,-0.031244,0.178068,-0.539877,-0.030780,-0.984888,0.170432,0.011935,0.009058,0.034707,-5.484848,-44.812649,10.825500,,,,,,,
1537456296.639215,-3.053971,1.400561,-0.711032,-0.045582,0.288376,-0.618873,-0.014825,-0.985545,0.168765,-0.035055,-0.032247,-0.013980,-4.512337,-44.943192,10.836182,,,,,,,
1537456296.669083,3.126981,1.404688,-0.594313,-0.170141,0.646945,-0.657760,0.002416,-0.986236,0.165328,0.099406,-0.003373,0.061784,-4.094246,-44.979836,10.863770,,,,,,,
1537456296.698951,3.032760,1.408024,-0.492054,-0.135270,-0.372809,-0.553711,0.017602,-0.986782,0.161096,-0.028878,-0.029408,0.002158,-3.451639,-44.925030,10.569458,,,,,,,
1537456296.728818,2.936681,1.407438,-0.400634,-0.012075,0.129112,-0.422008,0.033093,-0.986687,0.159231,0.055607,0.039772,0.010737,-2.903368,-45.116478,10.389343,,,,,,,
1537456296.758686,2.869875,1.404069,-0.333615,0.029827,-0.223137,-0.360476,0.044541,-0.986133,0.159868,0.062149,-0.037716,-0.030626,-2.630245,-45.420338,10.456055,,,,,,,
1537456296.788554,2.813702,1.400017,-0.282071,0.060404,-0.135028,-0.289537,0.054732,-0.985453,0.160896,0.000001,0.012552,0.062141,-2.165337,-45.381920,10.441528,,,,,,,
1537456296.818422,2.764638,1.395345,-0.238289,0.065486,-0.203748,-0.280760,0.064251,-0.984648,0.162297,0.010776,-0.004091,0.035746,-1.798088,-45.367825,10.575989,,,,,,,
1537456296.848290,2.709022,1.389531,-0.188756,0.036948,-0.180575,-0.419485,0.075572,-0.983616,0.163669,-0.079478,0.017415,0.095899,-1.407875,-45.318699,10.650146,,,,,,,
1537456296.878157,2.652600,1.384975,-0.127291,-0.037003,0.073927,-0.347493,0.086785,-0.982785,0.163100,0.095222,-0.055210,-0.051604,-0.735199,-45.386257,10.733887,,,,,,,
1537456296.908025,2.579466,1.379570,-0.062991,-0.038042,-0.200605,-0.491639,0.101299,-0.981772,0.160813,-0.019604,-0.006143,0.034713,-0.232315,-45.341888,10.665039,,,,,,,
1537456296.937893,2.526769,1.372959,-0.007068,-0.033414,-0.032753,-0.415085,0.113370,-0.980494,0.160553,0.031878,0.019450,0.057327,0.414625,-45.563667,10.526367,,,,,,,
1537456296.967761,2.474787,1.366441,0.041295,-0.010667,-0.096192,-0.388768,0.125508,-0.979192,0.159463,-0.027440,0.036275,0.096427,0.586205,-45.572350,10.505554,,,,,,,
1537456296.997628,2.433006,1.359364,0.087827,-0.023877,0.125124,-0.386508,0.136565,-0.977731,0.159339,0.055192,-0.040854,-0.020499,1.330517,-45.410492,10.686462,,,,,,,
1537456297.027496,2.370719,1.350563,0.144329,-0.095410,-0.271297,-0.569341,0.152209,-0.975847,0.156696,-0.089953,-0.018935,0.096783,1.657803,-45.585587,10.629028,,,,,,,
1537456297.057364,2.304831,1.339617,0.213374,-0.179495,0.060913,-0.642267,0.170117,-0.973397,0.153481,-0.021924,-0.006660,0.096961,2.649918,-45.690300,10.449341,,,,,,,
1537456297.087232,2.218520,1.325776,0.297031,-0.237012,-0.095645,-0.918492,0.193441,-0.970133,0.146361,-0.107107,0.046747,0.102891,3.712751,-45.849022,10.128662,,,,,,,
1537456297.117100,2.141235,1.310039,0.384502,-0.310551,0.035620,-0.801066,0.216988,-0.966195,0.139217,0.132423,-0.138541,-0.155559,4.395788,-45.900486,10.093689,,,,,,,
1537456297.146967,2.053992,1.294101,0.461172,-0.310651,-0.361670,-0.810398,0.241900,-0.961963,0.126920,-0.012454,-0.088360,-0.079053,5.704685,-45.827988,9.351990,,,,,,,
1537456297.176835,1.988204,1.276252,0.526296,-0.308087,-0.140373,-0.780929,0.265376,-0.956934,0.117685,0.033803,-0.107076,-0.056666,6.425179,-45.809795,9.256592,,,,,,,
1537456297.206703,1.916892,1.260159,0.589071,-0.404958,-0.549469,-0.770280,0.287537,-0.952139,0.103689,-0.065567,-0.070551,0.100535,7.714933,-45.922718,8.604004,,,,,,,
1537456297.236571,1.847629,1.244042,0.651715,-0.493889,-0.203300,-0.650497,0.308746,-0.947089,0.087723,-0.033111,-0.200997,0.180816,8.447676,-45.851963,8.274170,,,,,,,
1537456297.266438,1.780774,1.228496,0.710535,-0.519755,-0.597137,-0.664404,0.328279,-0.941985,0.069962,-0.076249,-0.155244,-0.016419,9.624708,-45.877579,7.478638,,,,,,,
1537456297.296306,1.715037,1.210238,0.767424,-0.550413,0.042629,-0.745016,0.349130,-0.935700,0.050711,-0.119424,-0.072860,0.105798,10.363468,-45.766800,7.076904,,,,,,,
1537456297.326174,1.679075,1.186156,0.816570,-0.469960,0.242109,-1.038113,0.373026,-0.926934,0.040549,-0.162485,0.044625,0.073113,11.506517,-45.891102,6.118530,,,,,,,
1537456297.356042,1.656269,1.156531,0.853335,-0.299440,0.515728,-0.945829,0.401046,-0.915412,0.034362,0.081559,0.062400,0.182053,12.263365,-45.769138,6.144775,,,,,,,
1537456297.385910,1.625318,1.138320,0.877052,-0.357133,-1.538406,-0.095233,0.418495,-0.907931,0.022840,-0.287239,-0.014433,0.212558,13.425980,-45.466476,5.595398,,,,,,,
1537456297.415777,1.515418,1.160263,0.880780,0.153362,-3.529082,1.045694,0.398484,-0.916908,-0.022090,-1.771836,0.289680,0.652507,13.751169,-45.332077,4.898010,,,,,,,
1537456297.445645,1.555614,1.204701,0.848477,0.576409,2.415378,1.596808,0.357927,-0.933732,-0.005435,-0.993410,-0.267378,0.459338,12.280315,-45.932766,4.600708,,,,,,,
1537456297.475513,1.638446,1.244071,0.802572,0.415466,0.411497,0.797202,0.320204,-0.947099,0.021695,0.149294,-0.257262,-0.092801,10.777308,-46.014553,5.418030,,,,,,,
1537456297.505381,1.644721,1.254542,0.787010,-0.095880,-1.373866,0.451618,0.310154,-0.950407,0.022970,0.691067,-0.370592,-0.345541,9.417130,-46.207367,5.928589,,,,,,,
1537456297.535249,1.559962,1.272833,0.800472,-0.036272,-2.002737,0.819752,0.293552,-0.955936,-0.003181,-0.427234,0.011021,0.004493,9.296663,-46.473366,5.519165,,,,,,,
1537456297.565116,1.576743,1.295858,0.784204,0.247202,1.365968,0.681543,0.271478,-0.962442,0.001614,-0.580240,0.111108,0.158343,8.796310,-46.644543,5.112000,,,,,,,
1537456297.594984,1.628036,1.314540,0.768875,0.001952,0.449238,0.649612,0.253042,-0.967346,0.014500,0.071269,-0.273499,-0.114064,7.898125,-46.829117,5.373047,,,,,,,
1537456297.624852,1.620264,1.328359,0.780472,-0.199453,0.753395,0.125855,0.239772,-0.970756,0.011871,0.128728,-0.196191,-0.175124,6.665710,-46.738037,5.518738,,,,,,,
1537456297.654720,1.655091,1.320422,0.802993,-0.342927,-0.023413,0.352962,0.246882,-0.968820,0.020860,0.252325,-0.255545,-0.182527,6.541016,-46.757427,5.574646,,,,,,,
1537456297.684587,1.563932,1.336658,0.841982,-0.264589,-0.345420,0.517537,0.231993,-0.972715,-0.001593,-0.624159,0.102903,0.299078,6.030916,-47.134529,4.972961,,,,,,,
1537456297.714455,1.640696,1.345417,0.851765,-0.022079,3.666751,0.167018,0.222924,-0.974709,0.015608,0.048393,-0.170524,0.207201,5.079741,-47.109524,5.179626,,,,,,,
1537456297.744323,1.660651,1.365008,0.861225,-0.097630,0.244662,0.552680,0.203507,-0.978900,0.018335,-0.025575,0.130176,0.044714,4.136240,-47.186363,5.240906,,,,,,,
1537456297.774191,1.717952,1.378427,0.855239,-0.127244,0.996629,0.981204,0.189111,-0.981554,0.028031,0.567770,-0.054945,-0.020616,2.717653,-47.556843,4.869690,,,,,,,
1537456297.804059,1.669520,1.423450,0.851688,-0.044098,-1.235016,1.221979,0.146088,-0.989164,0.014469,-0.380051,0.140745,-0.014836,1.858246,-47.413422,4.893555,,,,,,,
1537456297.833926,1.846390,1.440682,0.774095,0.322192,4.750579,0.717611,0.124837,-0.991547,0.035303,0.461680,-0.135009,0.336081,-0.130327,-47.320267,4.888000,,,,,,,
1537456297.863794,1.994237,1.466970,0.652562,0.067999,-0.485717,0.809705,0.094471,-0.994615,0.042579,0.161236,0.088167,-0.021476,-1.365812,-47.216663,4.884033,,,,,,,
1537456297.893661,2.244486,1.493298,0.416582,0.129746,-0.000473,1.323314,0.060486,-0.996998,0.048284,0.145233,-0.003856,-0.020071,-3.290752,-47.093025,5.057617,,,,,,,
1537456297.923530,2.771940,1.516567,-0.158860,0.217044,-1.563460,1.532301,0.019569,-0.998530,0.050506,-0.142174,0.100138,0.133546,-4.265705,-46.915989,5.394836,,,,,,,
1537456297.953398,-2.900317,1.506679,-0.748155,0.501439,2.309304,0.685368,-0.015303,-0.997945,0.062189,0.364119,0.034337,0.119024,-6.216782,-46.629364,5.804871,,,,,,,
1537456297.983265,-2.557805,1.485392,-1.050342,0.210743,-0.159392,1.068535,-0.047004,-0.996355,0.071155,0.557029,-0.183149,-0.198993,-7.262852,-46.396397,5.892151,,,,,,,
